district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_1,北海道1区,100,38,0.38,道下大樹,chudo,19,加藤貴弘,ldp,12,7
01_2,北海道2区,100,29,0.29,松木謙公,chudo,21,高橋祐介,ldp,5,16
01_3,北海道3区,100,29,0.29,荒井優,chudo,16,高木宏寿,ldp,9,7
01_4,北海道4区,100,37,0.37,大築紅葉,chudo,15,中村裕之,ldp,13,2
01_5,北海道5区,100,32,0.32,池田真紀,chudo,17,和田義明,ldp,15,2
01_6,北海道6区,100,41,0.41,東国幹,ldp,27,西川将人,chudo,11,16
01_7,北海道7区,100,40,0.4,篠田奈保子,dpfp,22,鈴木貴子,ldp,18,4
01_8,北海道8区,100,38,0.38,向山淳,dpfp,20,逢坂誠二,chudo,18,2
01_9,北海道9区,100,43,0.43,松下英樹,ldp,18,山岡達丸,chudo,16,2
01_10,北海道10区,100,38,0.38,神谷裕,chudo,21,渡辺孝一,ldp,17,4
01_11,北海道11区,100,50,0.5,石川香織,chudo,29,中川紘一,ldp,18,11
01_12,北海道12区,100,36,0.36,武部新,ldp,21,川原田英世,chudo,15,6
02_1,青森県1区,100,40,0.4,津島淳,ldp,21,斎藤美緒,jcp,10,11
02_2,青森県2区,100,42,0.42,神田潤一,ldp,23,松尾和彦,chudo,9,14
02_3,青森県3区,100,43,0.43,木村次郎,ldp,24,岡田華子,chudo,14,10
03_1,岩手県1区,100,47,0.47,米内紘正,ldp,19,階猛,chudo,18,1
03_2,岩手県2区,100,63,0.63,鈴木俊一,ldp,40,佐々木真琴,chudo,23,17
03_3,岩手県3区,100,50,0.5,小沢一郎,chudo,26,藤原崇,ldp,23,3
04_1,宮城県1区,100,38,0.38,土井亨,ldp,15,岡本章子,chudo,11,4
04_2,宮城県2区,100,50,0.5,鎌田さゆり,chudo,17,渡辺勝幸,ldp,17,0
04_3,宮城県3区,100,57,0.57,西村明宏,ldp,32,柳沢剛,chudo,16,16
04_4,宮城県4区,100,49,0.49,森下千里,ldp,27,安住淳,chudo,21,6
04_5,宮城県5区,100,57,0.57,小野寺五典,ldp,36,境恒春,chudo,14,22
05_1,秋田県1区,100,42,0.42,冨樫博之,ldp,25,松浦大悟,ishin,6,19
05_2,秋田県2区,100,35,0.35,福原淳嗣,ldp,19,緑川貴士,chudo,16,3
05_3,秋田県3区,100,48,0.48,御法川信英,ldp,27,村岡敏英,dpfp,21,6
06_1,山形県1区,100,38,0.38,遠藤寛明,ldp,21,原田和広,reiwa,15,6
06_2,山形県2区,100,44,0.44,菊池大二郎,dpfp,20,鈴木憲和,ldp,19,1
06_3,山形県3区,100,45,0.45,加藤鮎子,ldp,26,落合拓磨,chudo,14,12
07_1,福島県1区,100,65,0.65,金子恵美,chudo,32,西山尚利,ldp,27,5
07_2,福島県2区,100,52,0.52,根本拓,ldp,22,玄葉光一郎,chudo,22,0
07_3,福島県3区,100,51,0.51,小熊慎司,chudo,25,上杉謙太郎,ldp,21,4
07_4,福島県4区,100,46,0.46,坂本竜太郎,ldp,20,斎藤裕喜,chudo,12,8
08_1,茨城県1区,100,57,0.57,田所嘉徳,ldp,29,福島伸享,independent,18,11
08_2,茨城県2区,100,52,0.52,額賀福志郎,ldp,34,小沼巧,chudo,15,19
08_3,茨城県3区,100,68,0.68,葉梨康弘,ldp,39,梶岡博樹,chudo,19,20
08_4,茨城県4区,100,62,0.62,梶山弘志,ldp,52,吉田翔,chudo,10,42
08_5,茨城県5区,100,61,0.61,浅野哲,dpfp,32,鈴木拓海,ldp,29,3
08_6,茨城県6区,100,62,0.62,国光文乃,ldp,36,青山大人,independent,19,17
08_7,茨城県7区,100,50,0.5,永岡桂子,ldp,31,中村勇太,independent,19,12
09_1,栃木県1区,100,53,0.53,船田元,ldp,28,柏倉祐司,ishin,9,19
09_2,栃木県2区,100,58,0.58,五十嵐清,ldp,30,福田昭夫,chudo,26,4
09_3,栃木県3区,100,52,0.52,簗和生,ldp,38,伊賀央,chudo,9,29
09_4,栃木県4区,100,63,0.63,石坂太,ldp,36,藤岡隆雄,chudo,20,16
09_5,栃木県5区,100,57,0.57,茂木敏充,ldp,32,寺田和史,dpfp,14,18
10_1,群馬県1区,100,62,0.62,中曽根康隆,ldp,33,河村正剛,chudo,19,14
10_2,群馬県2区,100,58,0.58,井野俊郎,ldp,26,石関貴史,independent,16,10
10_3,群馬県3区,100,51,0.51,笹川博義,ldp,32,長谷川嘉一,chudo,19,13
10_4,群馬県4区,100,57,0.57,福田達夫,ldp,34,山田博規,chudo,14,20
10_5,群馬県5区,100,65,0.65,小渕優子,ldp,58,木暮智貴,sansei,7,51
11_1,埼玉県1区,100,49,0.49,武正公一,chudo,26,村井英樹,ldp,19,7
11_2,埼玉県2区,100,55,0.55,新藤義孝,ldp,29,高橋英明,ishin,11,18
11_3,埼玉県3区,100,44,0.44,竹内千春,ishin,23,黄川田仁志,ldp,20,3
11_4,埼玉県4区,100,57,0.57,穂坂泰,ldp,27,岸田光広,dpfp,12,15
11_5,埼玉県5区,100,45,0.45,枝野幸男,chudo,22,井原隆,ldp,20,2
11_6,埼玉県6区,100,61,0.61,尾花瑛仁,ldp,21,大島敦,chudo,21,0
11_7,埼玉県7区,100,55,0.55,小宮山泰子,chudo,28,中野英幸,ldp,27,1
11_8,埼玉県8区,100,53,0.53,市来伴子,chudo,27,柴山昌彦,ldp,24,3
11_9,埼玉県9区,100,58,0.58,大塚拓,ldp,34,杉村慎治,chudo,24,10
11_10,埼玉県10区,100,58,0.58,坂本祐之輔,chudo,32,山口晋,ldp,26,6
11_11,埼玉県11区,100,63,0.63,小泉龍司,ldp,29,布施卓人,dpfp,12,17
11_12,埼玉県12区,100,53,0.53,野中厚,ldp,30,森田俊和,chudo,23,7
11_13,埼玉県13区,100,56,0.56,三ツ林裕巳,ldp,22,橋本幹彦,dpfp,18,4
11_14,埼玉県14区,100,54,0.54,藤田誠,ldp,23,鈴木義弘,dpfp,22,1
11_15,埼玉県15区,100,52,0.52,田中良生,ldp,19,小山田経子,chudo,17,2
12_1,千葉県1区,100,62,0.62,田嶋要,chudo,33,門山宏哲,ldp,25,8
12_2,千葉県2区,100,55,0.55,小林鷹之,ldp,25,佐藤由美,chudo,18,7
12_3,千葉県3区,100,58,0.58,松野博一,ldp,28,岡島一正,chudo,19,9
12_4,千葉県4区,100,51,0.51,水沼秀幸,chudo,23,鹿嶋祐介,ldp,21,2
12_5,千葉県5区,100,50,0.5,英利アルフィヤ,ldp,23,岡野純子,dpfp,11,12
12_6,千葉県6区,100,60,0.6,渡辺博道,ldp,22,安藤淳子,chudo,17,5
12_7,千葉県7区,100,65,0.65,斎藤健,chudo,32,林田章裕,dpfp,22,10
12_8,千葉県8区,100,59,0.59,松本泉,ldp,21,本庄知史,chudo,21,0
12_9,千葉県9区,100,56,0.56,奥野総一郎,chudo,29,田宮寿人,ldp,20,9
12_10,千葉県10区,100,57,0.57,小池正昭,ldp,27,谷田川元,chudo,21,6
12_11,千葉県11区,100,63,0.63,森英介,ldp,38,多ケ谷亮,chudo,20,18
12_12,千葉県12区,100,56,0.56,浜田靖一,ldp,41,葛原茂,jcp,12,29
12_13,千葉県13区,100,56,0.56,松本尚,ldp,31,宮川伸,chudo,20,11
13_1,東京都1区,100,42,0.42,海江田万里,chudo,15,山田美樹,ldp,12,3
13_2,東京都2区,100,49,0.49,辻清人,ldp,19,今村充,ishin,12,7
13_3,東京都3区,100,46,0.46,阿部祐美子,chudo,15,石原宏高,ldp,13,2
13_4,東京都4区,100,47,0.47,平将明,ldp,26,井戸正枝,dpfp,15,11
13_5,東京都5区,100,58,0.58,手塚仁雄,chudo,26,稲葉太郎,ishin,12,14
13_6,東京都6区,100,41,0.41,落合貴之,chudo,18,畦元将吾,ldp,15,3
13_7,東京都7区,100,54,0.54,松尾明弘,chudo,14,丸川珠代,ldp,13,1
13_8,東京都8区,100,43,0.43,吉田晴美,chudo,15,門寛子,ldp,14,1
13_9,東京都9区,100,50,0.5,菅原一秀,ldp,21,山岸一生,chudo,16,5
13_10,東京都10区,100,43,0.43,鈴木隼人,ldp,22,梶原みずほ,dpfp,10,12
13_11,東京都11区,100,53,0.53,阿久津幸彦,chudo,18,下村博文,ldp,13,5
13_12,東京都12区,100,36,0.36,高木啓,ldp,10,阿部司,ishin,9,1
13_13,東京都13区,100,44,0.44,土田慎,ldp,20,森洋介,dpfp,12,8
13_14,東京都14区,100,48,0.48,松島みどり,ldp,22,櫛渕万里,reiwa,9,13
13_15,東京都15区,100,50,0.5,酒井菜摘,chudo,16,大空幸星,ldp,12,4
13_16,東京都16区,100,50,0.5,大西洋平,ldp,20,柴田勝之,chudo,15,5
13_17,東京都17区,100,50,0.5,平沢勝栄,ldp,13,反田麻理,chudo,12,1
