district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_1,北海道1区,100,41,0.41,道下大樹,chudo,15,臼木秀剛,dpfp,12,3
01_2,北海道2区,100,44,0.44,松木謙公,chudo,22,高橋祐介,ldp,11,11
01_3,北海道3区,100,40,0.4,荒井優,chudo,17,高木宏寿,ldp,14,3
01_4,北海道4区,100,54,0.54,大築紅葉,chudo,21,中村裕之,ldp,20,1
01_5,北海道5区,100,49,0.49,和田義明,ldp,26,池田真紀,chudo,23,3
01_6,北海道6区,100,52,0.52,東国幹,ldp,29,西川将人,chudo,18,11
01_7,北海道7区,100,46,0.46,鈴木貴子,ldp,30,篠田奈保子,chudo,16,14
01_8,北海道8区,100,43,0.43,向山淳,ldp,24,逢坂誠二,chudo,19,5
01_9,北海道9区,100,52,0.52,山岡達丸,chudo,22,松下英樹,ldp,20,2
01_10,北海道10区,100,45,0.45,神谷裕,chudo,23,渡辺孝一,ldp,22,1
01_11,北海道11区,100,53,0.53,中川紘一,ldp,24,石川香織,chudo,23,1
01_12,北海道12区,100,50,0.5,武部新,ldp,27,川原田英世,chudo,23,4
02_1,青森県1区,100,57,0.57,津島淳,ldp,36,升田世喜男,chudo,10,26
02_2,青森県2区,100,52,0.52,神田潤一,ldp,32,久保将,jcp,7,25
02_3,青森県3区,100,56,0.56,木村次郎,ldp,24,岡田華子,chudo,17,7
03_1,岩手県1区,100,49,0.49,階猛,chudo,22,米内紘正,ldp,12,10
03_2,岩手県2区,100,66,0.66,鈴木俊一,ldp,57,佐々木真琴,dpfp,9,48
03_3,岩手県3区,100,62,0.62,小沢一郎,chudo,30,藤原崇,ldp,27,3
04_1,宮城県1区,100,40,0.4,土井亨,ldp,20,岡本章子,chudo,13,7
04_2,宮城県2区,100,43,0.43,鎌田さゆり,chudo,22,渡辺勝幸,ldp,8,14
04_3,宮城県3区,100,45,0.45,西村明宏,ldp,23,柳沢剛,chudo,10,13
04_4,宮城県4区,100,51,0.51,森下千里,ldp,30,安住淳,chudo,19,11
04_5,宮城県5区,100,55,0.55,小野寺五典,ldp,42,境恒春,chudo,8,34
04_6,宮城県6区,100,52,0.52,,,0,,,0,0
05_1,秋田県1区,100,37,0.37,冨樫博之,ldp,21,木村佐知子,dpfp,6,15
05_2,秋田県2区,100,60,0.6,福原淳嗣,ldp,35,緑川貴士,chudo,25,10
05_3,秋田県3区,100,60,0.6,御法川信英,ldp,43,村岡敏英,dpfp,17,26
06_1,山形県1区,100,50,0.5,遠藤寛明,ldp,21,原田和広,chudo,21,0
06_2,山形県2区,100,55,0.55,鈴木憲和,ldp,35,菊池大二郎,dpfp,18,17
06_3,山形県3区,100,54,0.54,加藤鮎子,ldp,42,落合拓磨,chudo,10,32
07_1,福島県1区,100,58,0.58,西山尚利,ldp,27,金子恵美,chudo,27,0
07_2,福島県2区,100,60,0.6,根本拓,ldp,29,玄葉光一郎,chudo,22,7
07_3,福島県3区,100,53,0.53,上杉謙太郎,ldp,23,小熊慎司,chudo,22,1
07_4,福島県4区,100,49,0.49,坂本竜太郎,ldp,28,斎藤裕喜,chudo,9,19
07_5,福島県5区,100,56,0.56,,,0,,,0,0
08_1,茨城県1区,100,58,0.58,田所嘉徳,ldp,36,福島伸享,independent,9,27
08_2,茨城県2区,100,54,0.54,額賀福志郎,ldp,34,小沼巧,chudo,11,23
08_3,茨城県3区,100,64,0.64,葉梨康弘,ldp,45,梶岡博樹,chudo,11,34
08_4,茨城県4区,100,68,0.68,梶山弘志,ldp,63,吉田翔,jcp,5,58
08_5,茨城県5区,100,62,0.62,浅野哲,dpfp,36,鈴木拓海,ldp,26,10
08_6,茨城県6区,100,49,0.49,国光文乃,ldp,31,青山大人,independent,13,18
08_7,茨城県7区,100,55,0.55,永岡桂子,ldp,41,中村勇太,independent,14,27
09_1,栃木県1区,100,62,0.62,船田元,ldp,27,小池篤史,chudo,12,15
09_2,栃木県2区,100,63,0.63,五十嵐清,ldp,35,福田昭夫,chudo,26,9
09_3,栃木県3区,100,58,0.58,簗和生,ldp,41,伊賀央,chudo,14,27
09_4,栃木県4区,100,68,0.68,藤岡隆雄,chudo,33,石坂太,ldp,25,8
09_5,栃木県5区,100,68,0.68,茂木敏充,ldp,57,岡村恵子,jcp,6,51
10_1,群馬県1区,100,58,0.58,中曽根康隆,ldp,46,店橋世津子,jcp,7,39
10_2,群馬県2区,100,50,0.5,井野俊郎,ldp,28,原和隆,dpfp,7,21
10_3,群馬県3区,100,58,0.58,笹川博義,ldp,51,長谷川嘉一,chudo,7,44
10_4,群馬県4区,100,56,0.56,福田達夫,ldp,36,山田博規,chudo,9,27
10_5,群馬県5区,100,64,0.64,小渕優子,ldp,58,木暮智貴,sansei,6,52
11_1,埼玉県1区,100,51,0.51,村井英樹,ldp,19,武正公一,chudo,18,1
11_2,埼玉県2区,100,49,0.49,新藤義孝,ldp,16,高橋英明,ishin,15,1
11_3,埼玉県3区,100,63,0.63,竹内千春,chudo,26,黄川田仁志,ldp,25,1
11_4,埼玉県4区,100,75,0.75,穂坂泰,ldp,41,岸田光広,dpfp,17,24
11_5,埼玉県5区,100,59,0.59,枝野幸男,chudo,29,井原隆,ldp,20,9
11_6,埼玉県6区,100,62,0.62,尾花瑛仁,ldp,23,大島敦,chudo,21,2
11_7,埼玉県7区,100,48,0.48,小宮山泰子,chudo,27,中野英幸,ldp,21,6
11_8,埼玉県8区,100,45,0.45,柴山昌彦,ldp,29,市来伴子,chudo,13,16
11_9,埼玉県9区,100,52,0.52,大塚拓,ldp,31,杉村慎治,chudo,21,10
11_10,埼玉県10区,100,49,0.49,山口晋,ldp,32,坂本祐之輔,chudo,17,15
11_11,埼玉県11区,100,56,0.56,小泉龍司,ldp,29,島田誠,chudo,8,21
11_12,埼玉県12区,100,61,0.61,野中厚,ldp,39,森田俊和,chudo,22,17
11_13,埼玉県13区,100,46,0.46,三ツ林裕巳,ldp,16,橋本幹彦,dpfp,11,5
11_14,埼玉県14区,100,61,0.61,藤田誠,ldp,27,鈴木義弘,dpfp,16,11
11_15,埼玉県15区,100,50,0.5,田中良生,ldp,18,小山田経子,chudo,17,1
12_1,千葉県1区,100,52,0.52,田嶋要,chudo,23,門山宏哲,ldp,17,6
12_2,千葉県2区,100,55,0.55,佐藤由美,chudo,21,小林鷹之,ldp,19,2
12_3,千葉県3区,100,60,0.6,岡島一正,chudo,25,松野博一,ldp,22,3
12_4,千葉県4区,100,53,0.53,鹿嶋祐介,ldp,18,玉堀里衣,jcp,14,4
12_5,千葉県5区,100,62,0.62,英利アルフィヤ,ldp,27,岡野純子,dpfp,16,11
12_6,千葉県6区,100,54,0.54,渡辺博道,ldp,25,安藤淳子,chudo,11,14
12_7,千葉県7区,100,52,0.52,斎藤健,ldp,25,林田章裕,dpfp,17,8
12_8,千葉県8区,100,59,0.59,本庄知史,chudo,22,松本泉,ldp,20,2
12_9,千葉県9区,100,62,0.62,田宮寿人,ldp,23,田沼隆志,ishin,16,7
12_10,千葉県10区,100,56,0.56,小池正昭,ldp,30,田村理江,jcp,15,15
12_11,千葉県11区,100,51,0.51,森英介,ldp,29,多ケ谷亮,chudo,13,16
12_12,千葉県12区,100,58,0.58,浜田靖一,ldp,27,大薄裕也,independent,16,11
12_13,千葉県13区,100,55,0.55,松本尚,ldp,28,宮川伸,chudo,22,6
13_1,東京都1区,100,53,0.53,山田美樹,ldp,17,海江田万里,chudo,16,1
13_2,東京都2区,100,44,0.44,辻清人,ldp,12,今村充,ishin,8,4
13_3,東京都3区,100,46,0.46,石原宏高,ldp,16,石田慎吾,dpfp,10,6
13_4,東京都4区,100,49,0.49,平将明,ldp,17,井戸正枝,dpfp,14,3
13_5,東京都5区,100,51,0.51,若宮健嗣,ldp,20,稲葉太郎,ishin,12,8
13_6,東京都6区,100,49,0.49,落合貴之,chudo,14,丸山勝己,dpfp,12,2
13_7,東京都7区,100,53,0.53,丸川珠代,ldp,15,渡辺泰之,ishin,10,5
13_8,東京都8区,100,50,0.5,門寛子,ldp,13,吉田晴美,chudo,10,3
13_9,東京都9区,100,44,0.44,菅原一秀,ldp,20,山岸一生,chudo,12,8
13_10,東京都10区,100,52,0.52,鈴木庸介,chudo,16,鈴木隼人,ldp,15,1
13_11,東京都11区,100,49,0.49,大豆生田実,ishin,11,下村博文,ldp,10,1
13_12,東京都12区,100,49,0.49,中原翔太,chudo,14,高木啓,ldp,11,3
13_13,東京都13区,100,56,0.56,森洋介,dpfp,17,土田慎,ldp,17,0
13_14,東京都14区,100,49,0.49,松島みどり,ldp,17,長南貴則,dpfp,12,5
13_15,東京都15区,100,55,0.55,大空幸星,ldp,13,酒井菜摘,chudo,13,0
13_16,東京都16区,100,48,0.48,大西洋平,ldp,23,柴田勝之,chudo,10,13
13_17,東京都17区,100,51,0.51,猪口幸子,ishin,10,平沢勝栄,ldp,9,1
13_18,東京都18区,100,51,0.51,松下玲子,chudo,17,福田かおる,ldp,15,2
13_19,東京都19区,100,54,0.54,松本洋平,ldp,19,末松義規,chudo,12,7
13_20,東京都20区,100,62,0.62,木原誠二,ldp,28,大西健太郎,dpfp,14,14
13_21,東京都21区,100,48,0.48,小田原潔,ldp,25,鈴木烈,chudo,8,17
13_22,東京都22区,100,55,0.55,伊藤達也,ldp,27,山花郁夫,chudo,20,7
13_23,東京都23区,100,55,0.55,川松真一朗,ldp,23,伊藤俊輔,chudo,17,6
13_24,東京都24区,100,49,0.49,萩生田光一,ldp,16,細貝悠,chudo,12,4
13_25,東京都25区,100,50,0.5,依田花蓮,chudo,17,井上信治,ldp,10,7
14_1,神奈川県1区,100,55,0.55,篠原豪,chudo,19,丸尾南都子,ldp,18,1
14_2,神奈川県2区,100,41,0.41,新田章文,ldp,13,柳家東三楼,chudo,12,1
14_3,神奈川県3区,100,53,0.53,中西健治,ldp,14,中村武人,chudo,13,1
14_4,神奈川県4区,100,49,0.49,早稲田夕季,chudo,22,永田磨梨奈,ldp,21,1
14_5,神奈川県5区,100,46,0.46,山崎誠,chudo,17,坂井学,ldp,12,5
14_6,神奈川県6区,100,49,0.49,古川直季,ldp,27,青柳陽一郎,chudo,22,5
14_7,神奈川県7区,100,47,0.47,鈴木馨祐,ldp,24,中谷一馬,chudo,23,1
14_8,神奈川県8区,100,46,0.46,江田憲司,chudo,27,三谷英弘,ldp,19,8
14_9,神奈川県9区,100,56,0.56,上原正裕,ldp,26,笠浩史,chudo,23,3
14_10,神奈川県10区,100,59,0.59,田中和徳,ldp,17,金村龍那,ishin,14,3
14_11,神奈川県11区,100,50,0.5,小泉進次郎,ldp,28,為壮稔,jcp,15,13
14_12,神奈川県12区,100,55,0.55,阿部知子,chudo,21,星野剛士,ldp,17,4
