district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_1,北海道1区,100,39,0.39,道下大樹,chudo,18,臼木秀剛,dpfp,7,11
01_2,北海道2区,100,44,0.44,松木謙公,chudo,21,高橋祐介,ldp,8,13
01_3,北海道3区,100,44,0.44,高木宏寿,ldp,15,荒井優,chudo,14,1
01_4,北海道4区,100,42,0.42,中村裕之,ldp,23,大築紅葉,chudo,16,7
01_5,北海道5区,100,42,0.42,池田真紀,chudo,25,和田義明,ldp,17,8
01_6,北海道6区,100,52,0.52,東国幹,ldp,26,西川将人,chudo,20,6
01_7,北海道7区,100,49,0.49,鈴木貴子,ldp,35,篠田奈保子,chudo,14,21
01_8,北海道8区,100,49,0.49,逢坂誠二,chudo,25,向山淳,ldp,24,1
01_9,北海道9区,100,50,0.5,山岡達丸,chudo,25,松下英樹,ldp,15,10
01_10,北海道10区,100,44,0.44,渡辺孝一,ldp,24,神谷裕,chudo,20,4
01_11,北海道11区,100,48,0.48,中川紘一,ldp,29,石川香織,chudo,16,13
01_12,北海道12区,100,50,0.5,武部新,ldp,29,川原田英世,chudo,21,8
02_1,青森県1区,100,52,0.52,津島淳,ldp,28,升田世喜男,chudo,16,12
02_2,青森県2区,100,53,0.53,神田潤一,ldp,37,松尾和彦,chudo,7,30
02_3,青森県3区,100,56,0.56,木村次郎,ldp,27,岡田華子,chudo,20,7
03_1,岩手県1区,100,59,0.59,階猛,chudo,29,米内紘正,ldp,18,11
03_2,岩手県2区,100,66,0.66,鈴木俊一,ldp,56,佐々木真琴,dpfp,10,46
03_3,岩手県3区,100,56,0.56,藤原崇,ldp,31,小沢一郎,chudo,23,8
04_1,宮城県1区,100,50,0.5,岡本章子,chudo,22,土井亨,ldp,14,8
04_2,宮城県2区,100,41,0.41,鎌田さゆり,chudo,20,早坂敦,ishin,8,12
04_3,宮城県3区,100,61,0.61,西村明宏,ldp,25,柳沢剛,chudo,20,5
04_4,宮城県4区,100,53,0.53,森下千里,ldp,26,安住淳,chudo,22,4
04_5,宮城県5区,100,50,0.5,小野寺五典,ldp,39,境恒春,chudo,7,32
04_6,宮城県6区,100,58,0.58,,,0,,,0,0
05_1,秋田県1区,100,54,0.54,冨樫博之,ldp,29,松浦大悟,ishin,8,21
05_2,秋田県2区,100,45,0.45,福原淳嗣,ldp,31,緑川貴士,chudo,14,17
05_3,秋田県3区,100,46,0.46,御法川信英,ldp,29,村岡敏英,dpfp,17,12
06_1,山形県1区,100,51,0.51,原田和広,chudo,35,遠藤寛明,ldp,13,22
06_2,山形県2区,100,60,0.6,鈴木憲和,ldp,36,菊池大二郎,dpfp,20,16
06_3,山形県3区,100,55,0.55,加藤鮎子,ldp,43,喜多恒介,dpfp,6,37
07_1,福島県1区,100,64,0.64,金子恵美,chudo,36,西山尚利,ldp,27,9
07_2,福島県2区,100,57,0.57,玄葉光一郎,chudo,24,根本拓,ldp,22,2
07_3,福島県3区,100,47,0.47,小熊慎司,chudo,26,上杉謙太郎,ldp,14,12
07_4,福島県4区,100,63,0.63,坂本竜太郎,ldp,31,斎藤裕喜,chudo,21,10
07_5,福島県5区,100,60,0.6,,,0,,,0,0
08_1,茨城県1区,100,60,0.6,田所嘉徳,ldp,34,福島伸享,independent,15,19
08_2,茨城県2区,100,59,0.59,額賀福志郎,ldp,40,小沼巧,chudo,7,33
08_3,茨城県3区,100,54,0.54,葉梨康弘,ldp,36,斎藤真衣,sansei,8,28
08_4,茨城県4区,100,56,0.56,梶山弘志,ldp,50,吉田翔,jcp,6,44
08_5,茨城県5区,100,59,0.59,浅野哲,dpfp,34,鈴木拓海,ldp,25,9
08_6,茨城県6区,100,59,0.59,国光文乃,ldp,36,青山大人,independent,12,24
08_7,茨城県7区,100,61,0.61,永岡桂子,ldp,49,中村勇太,independent,12,37
09_1,栃木県1区,100,66,0.66,船田元,ldp,32,青木弘,jcp,9,23
09_2,栃木県2区,100,66,0.66,五十嵐清,ldp,37,福田昭夫,chudo,22,15
09_3,栃木県3区,100,75,0.75,簗和生,ldp,61,伊賀央,chudo,11,50
09_4,栃木県4区,100,54,0.54,藤岡隆雄,chudo,25,石坂太,ldp,19,6
