district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_11,北海道11区,100,49,0.49,中川紘一,ldp,32,石川香織,chudo,17,15
05_1,秋田県1区,100,47,0.47,冨樫博之,ldp,27,木村佐知子,dpfp,8,19
13_1,東京都1区,100,52,0.52,山田美樹,ldp,20,海江田万里,chudo,15,5
14_1,神奈川県1区,100,49,0.49,丸尾南都子,ldp,20,浅川義治,ishin,15,5
23_1,愛知県1区,100,46,0.46,熊田裕通,ldp,22,吉田統彦,chudo,14,8
26_1,京都府1区,100,54,0.54,勝目康,ldp,18,佐々木隆吏,ishin,11,7
27_1,大阪府1区,100,50,0.5,井上英孝,ishin,24,大西宏幸,ldp,10,14
32_1,島根県1区,100,57,0.57,高階恵美子,ldp,39,亀井亜紀子,chudo,10,29
40_1,福岡県1区,100,56,0.56,井上貴博,ldp,22,山本剛正,ishin,16,6
47_1,沖縄県1区,100,45,0.45,国場幸之助,ldp,21,赤嶺政賢,jcp,13,8
