district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_1,北海道1区,100,51,0.51,道下大樹,chudo,21,臼木秀剛,dpfp,19,2
01_2,北海道2区,100,46,0.46,松木謙公,chudo,22,高橋祐介,ldp,13,9
01_3,北海道3区,100,44,0.44,荒井優,chudo,21,高木宏寿,ldp,15,6
01_4,北海道4区,100,48,0.48,中村裕之,ldp,20,大築紅葉,chudo,17,3
01_5,北海道5区,100,40,0.4,池田真紀,chudo,24,和田義明,ldp,16,8
01_6,北海道6区,100,44,0.44,東国幹,ldp,21,西川将人,chudo,19,2
01_7,北海道7区,100,47,0.47,鈴木貴子,ldp,32,篠田奈保子,chudo,15,17
01_8,北海道8区,100,52,0.52,逢坂誠二,chudo,31,向山淳,ldp,21,10
01_9,北海道9区,100,56,0.56,山岡達丸,chudo,24,松下英樹,ldp,20,4
01_10,北海道10区,100,49,0.49,神谷裕,chudo,26,渡辺孝一,ldp,23,3
01_11,北海道11区,100,52,0.52,石川香織,chudo,30,中川紘一,ldp,19,11
01_12,北海道12区,100,58,0.58,武部新,ldp,43,川原田英世,chudo,15,28
02_1,青森県1区,100,45,0.45,津島淳,ldp,28,升田世喜男,chudo,11,17
02_2,青森県2区,100,47,0.47,神田潤一,ldp,36,松尾和彦,chudo,6,30
02_3,青森県3区,100,59,0.59,岡田華子,chudo,23,木村次郎,ldp,20,3
03_1,岩手県1区,100,49,0.49,階猛,chudo,20,米内紘正,ldp,19,1
03_2,岩手県2区,100,63,0.63,鈴木俊一,ldp,54,佐々木真琴,dpfp,9,45
03_3,岩手県3区,100,61,0.61,藤原崇,ldp,34,小沢一郎,chudo,26,8
04_1,宮城県1区,100,47,0.47,岡本章子,chudo,27,土井亨,ldp,9,18
04_2,宮城県2区,100,46,0.46,鎌田さゆり,chudo,14,渡辺勝幸,ldp,14,0
04_3,宮城県3区,100,55,0.55,西村明宏,ldp,22,柳沢剛,chudo,21,1
04_4,宮城県4区,100,55,0.55,森下千里,ldp,32,安住淳,chudo,21,11
04_5,宮城県5区,100,59,0.59,小野寺五典,ldp,44,境恒春,chudo,8,36
04_6,宮城県6区,100,47,0.47,,,0,,,0,0
05_1,秋田県1区,100,45,0.45,冨樫博之,ldp,32,佐藤美和子,sansei,5,27
05_2,秋田県2区,100,48,0.48,福原淳嗣,ldp,29,緑川貴士,chudo,19,10
05_3,秋田県3区,100,52,0.52,御法川信英,ldp,40,村岡敏英,dpfp,12,28
06_1,山形県1区,100,57,0.57,原田和広,chudo,27,遠藤寛明,ldp,25,2
06_2,山形県2区,100,44,0.44,鈴木憲和,ldp,32,菊池大二郎,dpfp,7,25
06_3,山形県3区,100,55,0.55,加藤鮎子,ldp,40,落合拓磨,chudo,9,31
07_1,福島県1区,100,54,0.54,西山尚利,ldp,35,金子恵美,chudo,19,16
07_2,福島県2区,100,49,0.49,根本拓,ldp,25,玄葉光一郎,chudo,18,7
07_3,福島県3区,100,50,0.5,小熊慎司,chudo,26,上杉謙太郎,ldp,19,7
07_4,福島県4区,100,58,0.58,坂本竜太郎,ldp,25,斎藤裕喜,chudo,19,6
07_5,福島県5区,100,54,0.54,,,0,,,0,0
08_1,茨城県1区,100,53,0.53,田所嘉徳,ldp,38,福島伸享,independent,12,26
08_2,茨城県2区,100,61,0.61,額賀福志郎,ldp,43,谷川祐一,dpfp,10,33
08_3,茨城県3区,100,57,0.57,葉梨康弘,ldp,36,梶岡博樹,chudo,13,23
08_4,茨城県4区,100,64,0.64,梶山弘志,ldp,57,吉田翔,jcp,7,50
08_5,茨城県5区,100,58,0.58,浅野哲,dpfp,32,鈴木拓海,ldp,26,6
08_6,茨城県6区,100,60,0.6,国光文乃,ldp,36,堀越麻紀,sansei,8,28
08_7,茨城県7区,100,62,0.62,永岡桂子,ldp,43,中村勇太,independent,19,24
09_1,栃木県1区,100,54,0.54,船田元,ldp,24,柏倉祐司,ishin,14,10
09_2,栃木県2区,100,55,0.55,五十嵐清,ldp,25,福田昭夫,chudo,24,1
09_3,栃木県3区,100,63,0.63,簗和生,ldp,49,伊賀央,chudo,12,37
09_4,栃木県4区,100,67,0.67,藤岡隆雄,chudo,32,石坂太,ldp,25,7
09_5,栃木県5区,100,56,0.56,茂木敏充,ldp,41,寺田和史,dpfp,8,33
10_1,群馬県1区,100,54,0.54,中曽根康隆,ldp,40,河村正剛,chudo,10,30
10_2,群馬県2区,100,46,0.46,井野俊郎,ldp,25,高橋保,jcp,6,19
10_3,群馬県3区,100,56,0.56,笹川博義,ldp,42,長谷川嘉一,chudo,14,28
10_4,群馬県4区,100,60,0.6,福田達夫,ldp,42,山田博規,chudo,8,34
10_5,群馬県5区,100,57,0.57,小渕優子,ldp,54,木暮智貴,sansei,3,51
11_1,埼玉県1区,100,54,0.54,村井英樹,ldp,16,菅又士廊,sansei,14,2
11_2,埼玉県2区,100,60,0.6,新藤義孝,ldp,30,高橋英明,ishin,15,15
11_3,埼玉県3区,100,63,0.63,黄川田仁志,ldp,29,竹内千春,chudo,18,11
11_4,埼玉県4区,100,65,0.65,穂坂泰,ldp,24,伊勢田享子,ishin,16,8
11_5,埼玉県5区,100,48,0.48,枝野幸男,chudo,19,井原隆,ldp,17,2
11_6,埼玉県6区,100,55,0.55,大島敦,chudo,17,尾花瑛仁,ldp,16,1
11_7,埼玉県7区,100,66,0.66,中野英幸,ldp,36,小宮山泰子,chudo,30,6
11_8,埼玉県8区,100,59,0.59,柴山昌彦,ldp,27,市来伴子,chudo,26,1
11_9,埼玉県9区,100,72,0.72,大塚拓,ldp,48,杉村慎治,chudo,24,24
11_10,埼玉県10区,100,48,0.48,山口晋,ldp,31,坂本祐之輔,chudo,17,14
11_11,埼玉県11区,100,57,0.57,小泉龍司,ldp,22,島田誠,chudo,12,10
11_12,埼玉県12区,100,61,0.61,野中厚,ldp,32,森田俊和,chudo,29,3
11_13,埼玉県13区,100,54,0.54,三ツ林裕巳,ldp,21,高井崇志,reiwa,13,8
11_14,埼玉県14区,100,65,0.65,藤田誠,ldp,30,鈴木義弘,dpfp,17,13
11_15,埼玉県15区,100,54,0.54,田中良生,ldp,24,南原竜樹,ishin,12,12
12_1,千葉県1区,100,58,0.58,田嶋要,chudo,26,門山宏哲,ldp,22,4
12_2,千葉県2区,100,54,0.54,小林鷹之,ldp,27,佐藤由美,chudo,18,9
12_3,千葉県3区,100,60,0.6,松野博一,ldp,27,岡島一正,chudo,12,15
12_4,千葉県4区,100,60,0.6,鹿嶋祐介,ldp,21,水沼秀幸,chudo,13,8
12_5,千葉県5区,100,57,0.57,英利アルフィヤ,ldp,21,岡野純子,dpfp,14,7
12_6,千葉県6区,100,65,0.65,渡辺博道,ldp,26,安藤淳子,chudo,14,12
12_7,千葉県7区,100,60,0.6,斎藤健,ldp,25,川田龍平,genzei,18,7
12_8,千葉県8区,100,56,0.56,松本泉,ldp,29,本庄知史,chudo,11,18
12_9,千葉県9区,100,56,0.56,田宮寿人,ldp,21,田沼隆志,ishin,15,6
12_10,千葉県10区,100,54,0.54,谷田川元,chudo,23,小池正昭,ldp,22,1
12_11,千葉県11区,100,62,0.62,森英介,ldp,26,多ケ谷亮,chudo,22,4
12_12,千葉県12区,100,53,0.53,浜田靖一,ldp,35,葛原茂,jcp,9,26
12_13,千葉県13区,100,52,0.52,宮川伸,chudo,22,松本尚,ldp,18,4
13_1,東京都1区,100,57,0.57,山田美樹,ldp,17,海江田万里,chudo,16,1
13_2,東京都2区,100,50,0.5,辻清人,ldp,12,今村充,ishin,9,3
13_3,東京都3区,100,50,0.5,石原宏高,ldp,18,石崎徹,ishin,12,6
13_4,東京都4区,100,58,0.58,平将明,ldp,23,井戸正枝,dpfp,16,7
13_5,東京都5区,100,50,0.5,若宮健嗣,ldp,17,手塚仁雄,chudo,14,3
13_6,東京都6区,100,50,0.5,畦元将吾,ldp,22,丸山勝己,dpfp,12,10
13_7,東京都7区,100,56,0.56,松尾明弘,chudo,16,丸川珠代,ldp,9,7
13_8,東京都8区,100,58,0.58,門寛子,ldp,16,吉田晴美,chudo,16,0
13_9,東京都9区,100,53,0.53,菅原一秀,ldp,21,山岸一生,chudo,13,8
13_10,東京都10区,100,44,0.44,鈴木庸介,chudo,14,鈴木隼人,ldp,14,0
13_11,東京都11区,100,49,0.49,阿久津幸彦,chudo,15,下村博文,ldp,13,2
13_12,東京都12区,100,47,0.47,田原聖子,jcp,10,久住勇樹,dpfp,10,0
13_13,東京都13区,100,58,0.58,土田慎,ldp,20,森洋介,dpfp,19,1
13_14,東京都14区,100,51,0.51,松島みどり,ldp,19,櫛渕万里,reiwa,10,9
13_15,東京都15区,100,54,0.54,大空幸星,ldp,15,酒井菜摘,chudo,10,5
13_16,東京都16区,100,52,0.52,柴田勝之,chudo,22,大西洋平,ldp,17,5
13_17,東京都17区,100,62,0.62,平沢勝栄,ldp,13,反田麻理,chudo,13,0
13_18,東京都18区,100,56,0.56,福田かおる,ldp,20,松下玲子,chudo,16,4
13_19,東京都19区,100,50,0.5,松本洋平,ldp,17,末松義規,chudo,12,5
13_20,東京都20区,100,69,0.69,木原誠二,ldp,31,宮本徹,jcp,16,15
13_21,東京都21区,100,56,0.56,小田原潔,ldp,23,鈴木烈,chudo,13,10
13_22,東京都22区,100,62,0.62,伊藤達也,ldp,35,山花郁夫,chudo,18,17
13_23,東京都23区,100,54,0.54,伊藤俊輔,chudo,19,川松真一朗,ldp,14,5
13_24,東京都24区,100,56,0.56,萩生田光一,ldp,16,深田萌絵,independent,12,4
13_25,東京都25区,100,59,0.59,井上信治,ldp,20,宮崎太朗,ishin,13,7
14_1,神奈川県1区,100,47,0.47,丸尾南都子,ldp,21,篠原豪,chudo,14,7
14_2,神奈川県2区,100,50,0.5,片山智絵,dpfp,12,新田章文,ldp,12,0
14_3,神奈川県3区,100,50,0.5,中西健治,ldp,13,横山征吾,jcp,13,0
14_4,神奈川県4区,100,56,0.56,早稲田夕季,chudo,24,永田磨梨奈,ldp,20,4
14_5,神奈川県5区,100,50,0.5,坂井学,ldp,19,山崎誠,chudo,16,3
14_6,神奈川県6区,100,55,0.55,青柳陽一郎,chudo,28,古川直季,ldp,27,1
14_7,神奈川県7区,100,53,0.53,中谷一馬,chudo,33,鈴木馨祐,ldp,20,13
14_8,神奈川県8区,100,55,0.55,江田憲司,chudo,31,三谷英弘,ldp,24,7
14_9,神奈川県9区,100,53,0.53,笠浩史,chudo,26,赤石博子,jcp,15,11
14_10,神奈川県10区,100,52,0.52,田中和徳,ldp,23,中野智裕,jcp,11,12
14_11,神奈川県11区,100,53,0.53,小泉進次郎,ldp,32,為壮稔,jcp,14,18
14_12,神奈川県12区,100,59,0.59,阿部知子,chudo,22,星野剛士,ldp,17,5
14_13,神奈川県13区,100,56,0.56,丸田康一郎,ldp,28,太栄志,chudo,15,13
14_14,神奈川県14区,100,46,0.46,赤間二郎,ldp,16,先沖仁志,sansei,11,5
14_15,神奈川県15区,100,46,0.46,河野太郎,ldp,18,佐々木克己,shamin,12,6
14_16,神奈川県16区,100,48,0.48,後藤祐一,chudo,29,佐藤主迪,ldp,19,10
14_17,神奈川県17区,100,52,0.52,牧島かれん,ldp,25,佐々木奈保美,chudo,16,9
15_1,新潟県1区,100,45,0.45,西村智奈美,chudo,17,内山航,ldp,11,6
15_2,新潟県2区,100,50,0.5,国定勇人,ldp,16,菊田真紀子,chudo,15,1
15_3,新潟県3区,100,57,0.57,黒岩宇洋,chudo,28,斎藤洋明,ldp,24,4
15_4,新潟県4区,100,57,0.57,鷲尾英一郎,ldp,31,米山隆一,chudo,13,18
15_5,新潟県5区,100,58,0.58,高鳥修一,ldp,35,梅谷守,chudo,16,19
15_6,新潟県6区,100,52,0.52,,,0,,,0,0
16_1,富山県1区,100,48,0.48,中田宏,ldp,30,山登志浩,chudo,9,21
16_2,富山県2区,100,53,0.53,上田英俊,ldp,27,越川康晴,chudo,26,1
16_3,富山県3区,100,50,0.5,橘慶一郎,ldp,31,坂本洋史,jcp,7,24
17_1,石川県1区,100,44,0.44,小森卓郎,ldp,16,村田茂,jcp,14,2
17_2,石川県2区,100,55,0.55,佐々木紀,ldp,43,坂本浩,jcp,12,31
17_3,石川県3区,100,44,0.44,西田昭二,ldp,22,近藤和也,chudo,14,8
18_1,福井県1区,100,48,0.48,稲田朋美,ldp,26,山中俊祐,dpfp,11,15
18_2,福井県2区,100,54,0.54,辻英之,chudo,31,斉木武志,independent,23,8
19_1,山梨県1区,100,65,0.65,中谷真一,ldp,34,中島克仁,chudo,23,11
19_2,山梨県2区,100,58,0.58,堀内詔子,ldp,46,早田記史,jcp,12,34
20_1,長野県1区,100,57,0.57,若林健太,ldp,26,篠原孝,chudo,24,2
20_2,長野県2区,100,52,0.52,下条みつ,chudo,19,藤田ひかる,ldp,18,1
20_3,長野県3区,100,53,0.53,井出庸生,ldp,25,神津健,chudo,18,7
20_4,長野県4区,100,65,0.65,後藤茂之,ldp,39,武田良介,jcp,13,26
20_5,長野県5区,100,53,0.53,宮下一郎,ldp,39,福田淳太,chudo,14,25
21_1,岐阜県1区,100,50,0.5,野田聖子,ldp,35,服部学,chudo,6,29
21_2,岐阜県2区,100,62,0.62,棚橋泰文,ldp,43,伊藤あゆみ,independent,6,37
21_3,岐阜県3区,100,52,0.52,武藤容治,ldp,30,阪口直人,reiwa,12,18
21_4,岐阜県4区,100,59,0.59,今井雅人,chudo,33,加藤大博,ldp,22,11
21_5,岐阜県5区,100,58,0.58,古屋圭司,ldp,33,真野哲,chudo,13,20
22_1,静岡県1区,100,61,0.61,上川陽子,ldp,38,柴田将平,dpfp,15,23
22_2,静岡県2区,100,54,0.54,井林辰憲,ldp,32,鈴木岳幸,chudo,22,10
22_3,静岡県3区,100,70,0.7,小山展弘,chudo,28,山本裕三,ldp,26,2
22_4,静岡県4区,100,44,0.44,深沢陽一,ldp,19,田中健,dpfp,13,6
22_5,静岡県5区,100,47,0.47,細野豪志,ldp,27,中村正善,chudo,15,12
22_6,静岡県6区,100,55,0.55,勝俣孝明,ldp,33,渡辺周,chudo,20,13
22_7,静岡県7区,100,54,0.54,城内実,ldp,40,北野谷富子,dpfp,8,32
22_8,静岡県8区,100,60,0.6,源馬謙太郎,chudo,22,稲葉大輔,ldp,20,2
23_1,愛知県1区,100,56,0.56,河村たかし,genzei,18,吉田統彦,chudo,15,3
23_2,愛知県2区,100,55,0.55,古川元久,dpfp,25,辻秀樹,ldp,14,11
23_3,愛知県3区,100,54,0.54,近藤昭一,chudo,23,水野良彦,ldp,12,11
23_4,愛知県4区,100,47,0.47,牧義夫,chudo,18,工藤彰三,ldp,14,4
23_5,愛知県5区,100,59,0.59,西川厚志,chudo,20,岡本康宏,ldp,17,3
23_6,愛知県6区,100,48,0.48,丹羽秀樹,ldp,19,国崎信江,chudo,11,8
23_7,愛知県7区,100,56,0.56,鈴木淳司,ldp,27,日野紗里亜,dpfp,23,4
23_8,愛知県8区,100,44,0.44,伊藤忠彦,ldp,22,伴野豊,chudo,20,2
23_9,愛知県9区,100,62,0.62,長坂康正,ldp,24,岡本充功,chudo,24,0
23_10,愛知県10区,100,58,0.58,若山慎司,ldp,22,藤原規真,chudo,15,7
23_11,愛知県11区,100,46,0.46,丹野みどり,dpfp,30,藤沢忠盛,ldp,16,14
23_12,愛知県12区,100,57,0.57,重徳和彦,chudo,28,青山周平,ldp,25,3
23_13,愛知県13区,100,60,0.6,大西健介,chudo,28,石井拓,ldp,22,6
23_14,愛知県14区,100,48,0.48,今枝宗一郎,ldp,27,大嶽理恵,chudo,15,12
23_15,愛知県15区,100,44,0.44,根本幸典,ldp,18,小山千帆,chudo,7,11
24_1,三重県1区,100,60,0.6,田村憲久,ldp,36,福森和歌子,chudo,18,18
24_2,三重県2区,100,62,0.62,川崎秀人,ldp,34,下野幸助,chudo,24,10
24_3,三重県3区,100,62,0.62,石原正敬,ldp,25,岡田克也,chudo,23,2
24_4,三重県4区,100,61,0.61,鈴木英敬,ldp,35,藤田大助,dpfp,15,20
24_5,三重県5区,100,59,0.59,,,0,,,0,0
25_1,滋賀県1区,100,69,0.69,大岡敏孝,ldp,34,斎藤アレックス,ishin,24,10
25_2,滋賀県2区,100,56,0.56,上野賢一郎,ldp,41,岡屋京佑,ishin,9,32
25_3,滋賀県3区,100,66,0.66,武村展英,ldp,35,北野裕子,sansei,10,25
25_4,滋賀県4区,100,60,0.6,,,0,,,0,0
26_1,京都府1区,100,43,0.43,勝目康,ldp,17,佐々木隆吏,ishin,7,10
26_2,京都府2区,100,53,0.53,前原誠司,ishin,18,堀川朗子,jcp,9,9
26_3,京都府3区,100,49,0.49,泉健太,chudo,19,西山頌秀,jcp,12,7
26_4,京都府4区,100,46,0.46,北神圭朗,ldp,30,吉田幸一,jcp,16,14
26_5,京都府5区,100,54,0.54,本田太郎,ldp,46,山内健,jcp,8,38
