district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_11,北海道11区,100,60,0.6,石川香織,chudo,32,中川紘一,ldp,23,9
05_1,秋田県1区,100,58,0.58,冨樫博之,ldp,34,木村佐知子,dpfp,8,26
13_1,東京都1区,100,45,0.45,海江田万里,chudo,13,山田美樹,ldp,10,3
14_1,神奈川県1区,100,45,0.45,浅川義治,ishin,16,篠原豪,chudo,15,1
23_1,愛知県1区,100,53,0.53,吉田統彦,chudo,19,熊田裕通,ldp,16,3
26_1,京都府1区,100,53,0.53,勝目康,ldp,19,堀場幸子,mirai,7,12
27_1,大阪府1区,100,51,0.51,井上英孝,ishin,26,大西宏幸,ldp,7,19
32_1,島根県1区,100,54,0.54,高階恵美子,ldp,25,亀井亜紀子,chudo,22,3
40_1,福岡県1区,100,55,0.55,井上貴博,ldp,21,丸尾圭祐,chudo,19,2
47_1,沖縄県1区,100,56,0.56,国場幸之助,ldp,24,赤嶺政賢,jcp,19,5
