district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_1,北海道1区,100,55,0.55,道下大樹,chudo,30,臼木秀剛,dpfp,13,17
01_2,北海道2区,100,43,0.43,松木謙公,chudo,25,平岡大介,jcp,7,18
01_3,北海道3区,100,50,0.5,荒井優,chudo,24,高木宏寿,ldp,22,2
01_4,北海道4区,100,39,0.39,大築紅葉,chudo,19,中村裕之,ldp,9,10
01_5,北海道5区,100,54,0.54,池田真紀,chudo,27,和田義明,ldp,27,0
01_6,北海道6区,100,44,0.44,東国幹,ldp,25,西川将人,chudo,12,13
01_7,北海道7区,100,56,0.56,鈴木貴子,ldp,34,篠田奈保子,chudo,22,12
01_8,北海道8区,100,49,0.49,逢坂誠二,chudo,26,向山淳,ldp,23,3
01_9,北海道9区,100,50,0.5,山岡達丸,chudo,26,松下英樹,ldp,15,11
01_10,北海道10区,100,45,0.45,神谷裕,chudo,23,渡辺孝一,ldp,22,1
01_11,北海道11区,100,46,0.46,石川香織,chudo,27,中川紘一,ldp,16,11
01_12,北海道12区,100,50,0.5,武部新,ldp,30,川原田英世,chudo,20,10
02_1,青森県1区,100,57,0.57,津島淳,ldp,29,升田世喜男,chudo,17,12
02_2,青森県2区,100,54,0.54,神田潤一,ldp,40,松尾和彦,chudo,6,34
02_3,青森県3区,100,52,0.52,木村次郎,ldp,27,岡田華子,chudo,17,10
03_1,岩手県1区,100,56,0.56,階猛,chudo,28,米内紘正,ldp,14,14
03_2,岩手県2区,100,61,0.61,鈴木俊一,ldp,52,佐々木真琴,dpfp,9,43
03_3,岩手県3区,100,57,0.57,藤原崇,ldp,28,小沢一郎,chudo,26,2
04_1,宮城県1区,100,48,0.48,岡本章子,chudo,21,土井亨,ldp,15,6
04_2,宮城県2区,100,43,0.43,鎌田さゆり,chudo,23,渡辺勝幸,ldp,11,12
04_3,宮城県3区,100,52,0.52,西村明宏,ldp,22,柳沢剛,chudo,21,1
04_4,宮城県4区,100,47,0.47,森下千里,ldp,23,安住淳,chudo,19,4
04_5,宮城県5区,100,61,0.61,小野寺五典,ldp,46,境恒春,chudo,10,36
04_6,宮城県6区,100,47,0.47,,,0,,,0,0
05_1,秋田県1区,100,55,0.55,冨樫博之,ldp,34,鈴木知,jcp,7,27
05_2,秋田県2区,100,43,0.43,福原淳嗣,ldp,31,緑川貴士,chudo,12,19
05_3,秋田県3区,100,51,0.51,御法川信英,ldp,38,村岡敏英,dpfp,13,25
06_1,山形県1区,100,48,0.48,遠藤寛明,ldp,22,原田和広,chudo,22,0
06_2,山形県2区,100,45,0.45,鈴木憲和,ldp,29,菊池大二郎,dpfp,13,16
06_3,山形県3区,100,54,0.54,加藤鮎子,ldp,36,喜多恒介,dpfp,9,27
07_1,福島県1区,100,65,0.65,金子恵美,chudo,32,西山尚利,ldp,29,3
07_2,福島県2区,100,56,0.56,玄葉光一郎,chudo,23,根本拓,ldp,20,3
07_3,福島県3区,100,57,0.57,上杉謙太郎,ldp,29,小熊慎司,chudo,22,7
07_4,福島県4区,100,55,0.55,坂本竜太郎,ldp,27,斎藤裕喜,chudo,19,8
07_5,福島県5区,100,65,0.65,,,0,,,0,0
08_1,茨城県1区,100,60,0.6,田所嘉徳,ldp,35,福島伸享,independent,13,22
08_2,茨城県2区,100,63,0.63,額賀福志郎,ldp,41,小沼巧,chudo,10,31
08_3,茨城県3区,100,62,0.62,葉梨康弘,ldp,36,梶岡博樹,chudo,15,21
08_4,茨城県4区,100,57,0.57,梶山弘志,ldp,52,吉田翔,jcp,5,47
08_5,茨城県5区,100,58,0.58,浅野哲,dpfp,34,鈴木拓海,ldp,24,10
08_6,茨城県6区,100,54,0.54,国光文乃,ldp,31,青山大人,independent,15,16
08_7,茨城県7区,100,64,0.64,永岡桂子,ldp,51,中村勇太,independent,13,38
09_1,栃木県1区,100,66,0.66,船田元,ldp,31,小池篤史,chudo,13,18
09_2,栃木県2区,100,64,0.64,五十嵐清,ldp,36,福田昭夫,chudo,24,12
09_3,栃木県3区,100,63,0.63,簗和生,ldp,54,伊賀央,chudo,6,48
09_4,栃木県4区,100,64,0.64,石坂太,ldp,30,藤岡隆雄,chudo,21,9
09_5,栃木県5区,100,59,0.59,茂木敏充,ldp,45,寺田和史,dpfp,8,37
10_1,群馬県1区,100,63,0.63,中曽根康隆,ldp,41,河村正剛,chudo,15,26
10_2,群馬県2区,100,56,0.56,井野俊郎,ldp,34,石関貴史,independent,7,27
10_3,群馬県3区,100,54,0.54,笹川博義,ldp,39,長谷川嘉一,chudo,15,24
10_4,群馬県4区,100,71,0.71,福田達夫,ldp,57,伊藤達也,jcp,8,49
10_5,群馬県5区,100,66,0.66,小渕優子,ldp,59,木暮智貴,sansei,7,52
11_1,埼玉県1区,100,60,0.6,村井英樹,ldp,22,武正公一,chudo,16,6
11_2,埼玉県2区,100,48,0.48,新藤義孝,ldp,19,細谷勇人,dpfp,14,5
11_3,埼玉県3区,100,56,0.56,黄川田仁志,ldp,32,竹内千春,chudo,18,14
11_4,埼玉県4区,100,55,0.55,穂坂泰,ldp,22,岸田光広,dpfp,16,6
11_5,埼玉県5区,100,62,0.62,枝野幸男,chudo,32,井原隆,ldp,19,13
11_6,埼玉県6区,100,64,0.64,大島敦,chudo,22,尾花瑛仁,ldp,17,5
11_7,埼玉県7区,100,49,0.49,中野英幸,ldp,30,小宮山泰子,chudo,19,11
11_8,埼玉県8区,100,60,0.6,柴山昌彦,ldp,36,市来伴子,chudo,15,21
11_9,埼玉県9区,100,57,0.57,大塚拓,ldp,35,杉村慎治,chudo,22,13
11_10,埼玉県10区,100,57,0.57,山口晋,ldp,30,坂本祐之輔,chudo,27,3
11_11,埼玉県11区,100,53,0.53,小泉龍司,ldp,23,島田誠,chudo,14,9
11_12,埼玉県12区,100,50,0.5,野中厚,ldp,27,森田俊和,chudo,23,4
11_13,埼玉県13区,100,56,0.56,三ツ林裕巳,ldp,25,橋本幹彦,dpfp,12,13
11_14,埼玉県14区,100,53,0.53,藤田誠,ldp,18,鈴木義弘,dpfp,17,1
11_15,埼玉県15区,100,49,0.49,田中良生,ldp,24,小山田経子,chudo,14,10
12_1,千葉県1区,100,48,0.48,門山宏哲,ldp,22,田嶋要,chudo,17,5
12_2,千葉県2区,100,61,0.61,小林鷹之,ldp,23,佐藤由美,chudo,21,2
12_3,千葉県3区,100,60,0.6,松野博一,ldp,27,山本政幸,sansei,13,14
12_4,千葉県4区,100,54,0.54,水沼秀幸,chudo,19,鹿嶋祐介,ldp,18,1
12_5,千葉県5区,100,57,0.57,英利アルフィヤ,ldp,22,矢崎堅太郎,chudo,11,11
12_6,千葉県6区,100,53,0.53,渡辺博道,ldp,26,武藤雄大,dpfp,9,17
12_7,千葉県7区,100,65,0.65,斎藤健,ldp,34,林田章裕,dpfp,18,16
12_8,千葉県8区,100,58,0.58,本庄知史,chudo,19,松本泉,ldp,17,2
12_9,千葉県9区,100,46,0.46,田宮寿人,ldp,15,奥野総一郎,chudo,15,0
12_10,千葉県10区,100,53,0.53,小池正昭,ldp,26,谷田川元,chudo,21,5
12_11,千葉県11区,100,59,0.59,森英介,ldp,34,多ケ谷亮,chudo,14,20
12_12,千葉県12区,100,65,0.65,浜田靖一,ldp,37,葛原茂,jcp,17,20
12_13,千葉県13区,100,64,0.64,松本尚,ldp,30,宮川伸,chudo,22,8
13_1,東京都1区,100,50,0.5,山田美樹,ldp,23,海江田万里,chudo,16,7
13_2,東京都2区,100,53,0.53,辻清人,ldp,15,鳩山紀一郎,dpfp,9,6
13_3,東京都3区,100,48,0.48,阿部祐美子,chudo,15,石原宏高,ldp,10,5
13_4,東京都4区,100,60,0.6,平将明,ldp,22,井戸正枝,dpfp,18,4
13_5,東京都5区,100,58,0.58,若宮健嗣,ldp,23,桑水流弓紀子,dpfp,13,10
13_6,東京都6区,100,55,0.55,畦元将吾,ldp,20,落合貴之,chudo,13,7
13_7,東京都7区,100,51,0.51,松尾明弘,chudo,12,渡辺泰之,ishin,11,1
13_8,東京都8区,100,58,0.58,吉田晴美,chudo,13,森田一成,dpfp,12,1
13_9,東京都9区,100,46,0.46,薬師寺道代,dpfp,14,菅原一秀,ldp,12,2
13_10,東京都10区,100,53,0.53,鈴木隼人,ldp,20,鈴木庸介,chudo,12,8
13_11,東京都11区,100,51,0.51,下村博文,ldp,16,高沢一基,dpfp,11,5
13_12,東京都12区,100,51,0.51,中原翔太,chudo,14,田原聖子,jcp,8,6
13_13,東京都13区,100,53,0.53,森洋介,dpfp,15,土田慎,ldp,15,0
13_14,東京都14区,100,60,0.6,松島みどり,ldp,19,櫛渕万里,reiwa,15,4
13_15,東京都15区,100,58,0.58,酒井菜摘,chudo,18,三次由梨香,ishin,15,3
13_16,東京都16区,100,47,0.47,大西洋平,ldp,19,村上剛,sansei,12,7
13_17,東京都17区,100,54,0.54,平沢勝栄,ldp,15,反田麻理,chudo,10,5
13_18,東京都18区,100,55,0.55,福田かおる,ldp,15,松下玲子,chudo,14,1
13_19,東京都19区,100,66,0.66,松本洋平,ldp,22,末松義規,chudo,16,6
13_20,東京都20区,100,54,0.54,木原誠二,ldp,22,大西健太郎,dpfp,13,9
13_21,東京都21区,100,65,0.65,小田原潔,ldp,27,鈴木烈,chudo,12,15
13_22,東京都22区,100,60,0.6,伊藤達也,ldp,27,山花郁夫,chudo,23,4
13_23,東京都23区,100,57,0.57,伊藤俊輔,chudo,24,川松真一朗,ldp,19,5
13_24,東京都24区,100,54,0.54,萩生田光一,ldp,20,細屋椋,dpfp,11,9
13_25,東京都25区,100,55,0.55,井上信治,ldp,20,宮崎太朗,ishin,14,6
14_1,神奈川県1区,100,51,0.51,浅川義治,ishin,22,丸尾南都子,ldp,15,7
14_2,神奈川県2区,100,48,0.48,新田章文,ldp,15,片山智絵,dpfp,12,3
14_3,神奈川県3区,100,55,0.55,中村武人,chudo,15,中西健治,ldp,15,0
14_4,神奈川県4区,100,57,0.57,永田磨梨奈,ldp,29,早稲田夕季,chudo,18,11
14_5,神奈川県5区,100,51,0.51,坂井学,ldp,22,山崎誠,chudo,18,4
14_6,神奈川県6区,100,59,0.59,青柳陽一郎,chudo,39,古川直季,ldp,20,19
14_7,神奈川県7区,100,48,0.48,鈴木馨祐,ldp,29,中谷一馬,chudo,19,10
14_8,神奈川県8区,100,50,0.5,三谷英弘,ldp,25,江田憲司,chudo,25,0
14_9,神奈川県9区,100,50,0.5,笠浩史,chudo,21,上原正裕,ldp,15,6
14_10,神奈川県10区,100,62,0.62,田中和徳,ldp,18,山口翔平,dpfp,17,1
14_11,神奈川県11区,100,47,0.47,小泉進次郎,ldp,22,為壮稔,jcp,15,7
14_12,神奈川県12区,100,57,0.57,星野剛士,ldp,28,阿部知子,chudo,17,11
14_13,神奈川県13区,100,56,0.56,丸田康一郎,ldp,26,太栄志,chudo,18,8
14_14,神奈川県14区,100,58,0.58,赤間二郎,ldp,22,中村圭,jcp,15,7
14_15,神奈川県15区,100,53,0.53,河野太郎,ldp,26,三好諒,reiwa,16,10
14_16,神奈川県16区,100,59,0.59,後藤祐一,chudo,32,佐藤主迪,ldp,27,5
14_17,神奈川県17区,100,51,0.51,牧島かれん,ldp,22,中村太一,dpfp,16,6
15_1,新潟県1区,100,49,0.49,内山航,ldp,17,西村智奈美,chudo,13,4
15_2,新潟県2区,100,43,0.43,国定勇人,ldp,17,金井典子,ishin,10,7
15_3,新潟県3区,100,51,0.51,斎藤洋明,ldp,24,黒岩宇洋,chudo,22,2
15_4,新潟県4区,100,46,0.46,鷲尾英一郎,ldp,23,米山隆一,chudo,9,14
15_5,新潟県5区,100,56,0.56,高鳥修一,ldp,32,梅谷守,chudo,18,14
15_6,新潟県6区,100,51,0.51,,,0,,,0,0
16_1,富山県1区,100,53,0.53,中田宏,ldp,36,山登志浩,chudo,9,27
16_2,富山県2区,100,52,0.52,上田英俊,ldp,33,越川康晴,chudo,19,14
16_3,富山県3区,100,51,0.51,橘慶一郎,ldp,28,直原美和子,sansei,10,18
17_1,石川県1区,100,57,0.57,小森卓郎,ldp,28,小竹凱,dpfp,15,13
17_2,石川県2区,100,40,0.4,佐々木紀,ldp,29,坂本浩,jcp,11,18
17_3,石川県3区,100,53,0.53,西田昭二,ldp,32,近藤和也,chudo,13,19
18_1,福井県1区,100,49,0.49,稲田朋美,ldp,30,藤本一希,sansei,8,22
18_2,福井県2区,100,52,0.52,辻英之,chudo,31,斉木武志,independent,21,10
19_1,山梨県1区,100,66,0.66,中谷真一,ldp,35,中島克仁,chudo,18,17
19_2,山梨県2区,100,65,0.65,堀内詔子,ldp,40,早田記史,jcp,25,15
20_1,長野県1区,100,60,0.6,若林健太,ldp,32,篠原孝,chudo,23,9
