district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_1,北海道1区,100,37,0.37,道下大樹,chudo,13,臼木秀剛,dpfp,10,3
01_2,北海道2区,100,44,0.44,松木謙公,chudo,25,高橋祐介,ldp,11,14
01_3,北海道3区,100,41,0.41,荒井優,chudo,16,高木宏寿,ldp,15,1
01_4,北海道4区,100,45,0.45,大築紅葉,chudo,18,中村裕之,ldp,17,1
01_5,北海道5区,100,43,0.43,池田真紀,chudo,26,和田義明,ldp,17,9
01_6,北海道6区,100,49,0.49,東国幹,ldp,26,西川将人,chudo,17,9
01_7,北海道7区,100,63,0.63,鈴木貴子,ldp,42,篠田奈保子,chudo,21,21
01_8,北海道8区,100,51,0.51,向山淳,ldp,32,逢坂誠二,chudo,19,13
01_9,北海道9区,100,57,0.57,山岡達丸,chudo,30,松下英樹,ldp,17,13
01_10,北海道10区,100,53,0.53,渡辺孝一,ldp,27,神谷裕,chudo,26,1
01_11,北海道11区,100,60,0.6,石川香織,chudo,34,中川紘一,ldp,17,17
01_12,北海道12区,100,49,0.49,武部新,ldp,35,川原田英世,chudo,14,21
02_1,青森県1区,100,43,0.43,津島淳,ldp,22,升田世喜男,chudo,10,12
02_2,青森県2区,100,54,0.54,神田潤一,ldp,40,松尾和彦,chudo,7,33
02_3,青森県3区,100,51,0.51,木村次郎,ldp,20,岡田華子,chudo,19,1
03_1,岩手県1区,100,56,0.56,階猛,chudo,27,米内紘正,ldp,17,10
03_2,岩手県2区,100,60,0.6,鈴木俊一,ldp,50,佐々木真琴,dpfp,10,40
03_3,岩手県3区,100,56,0.56,小沢一郎,chudo,27,藤原崇,ldp,26,1
04_1,宮城県1区,100,43,0.43,岡本章子,chudo,21,土井亨,ldp,11,10
04_2,宮城県2区,100,52,0.52,鎌田さゆり,chudo,19,渡辺勝幸,ldp,14,5
04_3,宮城県3区,100,48,0.48,柳沢剛,chudo,23,西村明宏,ldp,15,8
04_4,宮城県4区,100,54,0.54,森下千里,ldp,29,安住淳,chudo,19,10
04_5,宮城県5区,100,56,0.56,小野寺五典,ldp,36,境恒春,chudo,12,24
04_6,宮城県6区,100,61,0.61,,,0,,,0,0
05_1,秋田県1区,100,44,0.44,冨樫博之,ldp,26,早川周作,chudo,6,20
05_2,秋田県2区,100,51,0.51,福原淳嗣,ldp,35,緑川貴士,chudo,16,19
05_3,秋田県3区,100,53,0.53,御法川信英,ldp,39,村岡敏英,dpfp,14,25
06_1,山形県1区,100,57,0.57,遠藤寛明,ldp,28,原田和広,chudo,27,1
06_2,山形県2区,100,53,0.53,鈴木憲和,ldp,32,菊池大二郎,dpfp,16,16
06_3,山形県3区,100,51,0.51,加藤鮎子,ldp,36,落合拓磨,chudo,8,28
07_1,福島県1区,100,52,0.52,金子恵美,chudo,30,西山尚利,ldp,20,10
07_2,福島県2区,100,45,0.45,根本拓,ldp,20,玄葉光一郎,chudo,16,4
07_3,福島県3区,100,61,0.61,小熊慎司,chudo,29,上杉謙太郎,ldp,23,6
07_4,福島県4区,100,63,0.63,坂本竜太郎,ldp,26,斎藤裕喜,chudo,24,2
07_5,福島県5区,100,69,0.69,,,0,,,0,0
08_1,茨城県1区,100,60,0.6,田所嘉徳,ldp,43,福島伸享,independent,13,30
08_2,茨城県2区,100,55,0.55,額賀福志郎,ldp,38,谷川祐一,dpfp,10,28
08_3,茨城県3区,100,60,0.6,葉梨康弘,ldp,40,梶岡博樹,chudo,8,32
08_4,茨城県4区,100,59,0.59,梶山弘志,ldp,51,吉田翔,jcp,8,43
08_5,茨城県5区,100,59,0.59,鈴木拓海,ldp,30,浅野哲,dpfp,29,1
08_6,茨城県6区,100,60,0.6,国光文乃,ldp,39,青山大人,independent,14,25
08_7,茨城県7区,100,62,0.62,永岡桂子,ldp,52,中村勇太,independent,10,42
09_1,栃木県1区,100,57,0.57,船田元,ldp,39,柏倉祐司,ishin,7,32
09_2,栃木県2区,100,57,0.57,福田昭夫,chudo,29,五十嵐清,ldp,24,5
09_3,栃木県3区,100,58,0.58,簗和生,ldp,40,伊賀央,chudo,15,25
09_4,栃木県4区,100,59,0.59,藤岡隆雄,chudo,27,石坂太,ldp,21,6
09_5,栃木県5区,100,57,0.57,茂木敏充,ldp,41,宮本陽介,sansei,7,34
10_1,群馬県1区,100,62,0.62,中曽根康隆,ldp,42,河村正剛,chudo,14,28
10_2,群馬県2区,100,57,0.57,井野俊郎,ldp,34,熊井戸園子,sansei,9,25
10_3,群馬県3区,100,62,0.62,笹川博義,ldp,41,長谷川嘉一,chudo,21,20
10_4,群馬県4区,100,65,0.65,福田達夫,ldp,41,青木ひとみ,sansei,11,30
10_5,群馬県5区,100,66,0.66,小渕優子,ldp,58,木暮智貴,sansei,8,50
11_1,埼玉県1区,100,49,0.49,武正公一,chudo,20,村井英樹,ldp,20,0
11_2,埼玉県2区,100,61,0.61,新藤義孝,ldp,29,高橋英明,ishin,12,17
11_3,埼玉県3区,100,47,0.47,黄川田仁志,ldp,22,竹内千春,chudo,15,7
11_4,埼玉県4区,100,54,0.54,穂坂泰,ldp,26,岸田光広,dpfp,15,11
11_5,埼玉県5区,100,53,0.53,井原隆,ldp,25,枝野幸男,chudo,21,4
11_6,埼玉県6区,100,56,0.56,尾花瑛仁,ldp,18,大島敦,chudo,17,1
11_7,埼玉県7区,100,55,0.55,小宮山泰子,chudo,31,中野英幸,ldp,24,7
11_8,埼玉県8区,100,57,0.57,柴山昌彦,ldp,32,市来伴子,chudo,14,18
11_9,埼玉県9区,100,62,0.62,大塚拓,ldp,40,杉村慎治,chudo,22,18
11_10,埼玉県10区,100,50,0.5,山口晋,ldp,26,坂本祐之輔,chudo,24,2
