district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_1,北海道1区,100,50,0.5,道下大樹,chudo,18,臼木秀剛,dpfp,14,4
01_2,北海道2区,100,45,0.45,松木謙公,chudo,22,平岡大介,jcp,8,14
01_3,北海道3区,100,59,0.59,荒井優,chudo,30,高木宏寿,ldp,21,9
01_4,北海道4区,100,39,0.39,大築紅葉,chudo,14,中村裕之,ldp,10,4
01_5,北海道5区,100,52,0.52,和田義明,ldp,27,池田真紀,chudo,25,2
01_6,北海道6区,100,44,0.44,東国幹,ldp,23,西川将人,chudo,15,8
01_7,北海道7区,100,56,0.56,鈴木貴子,ldp,34,篠田奈保子,chudo,22,12
01_8,北海道8区,100,43,0.43,逢坂誠二,chudo,24,向山淳,ldp,19,5
01_9,北海道9区,100,56,0.56,山岡達丸,chudo,26,松下英樹,ldp,13,13
01_10,北海道10区,100,45,0.45,神谷裕,chudo,25,渡辺孝一,ldp,20,5
01_11,北海道11区,100,42,0.42,石川香織,chudo,18,中川紘一,ldp,17,1
01_12,北海道12区,100,50,0.5,武部新,ldp,32,川原田英世,chudo,18,14
02_1,青森県1区,100,57,0.57,津島淳,ldp,31,升田世喜男,chudo,15,16
02_2,青森県2区,100,49,0.49,神田潤一,ldp,30,久保将,jcp,7,23
02_3,青森県3区,100,50,0.5,木村次郎,ldp,21,岡田華子,chudo,17,4
03_1,岩手県1区,100,48,0.48,階猛,chudo,22,米内紘正,ldp,14,8
03_2,岩手県2区,100,61,0.61,鈴木俊一,ldp,49,佐々木真琴,dpfp,12,37
03_3,岩手県3区,100,57,0.57,藤原崇,ldp,28,小沢一郎,chudo,25,3
04_1,宮城県1区,100,51,0.51,岡本章子,chudo,20,土井亨,ldp,17,3
04_2,宮城県2区,100,45,0.45,鎌田さゆり,chudo,21,渡辺勝幸,ldp,11,10
04_3,宮城県3区,100,54,0.54,西村明宏,ldp,24,柳沢剛,chudo,15,9
04_4,宮城県4区,100,47,0.47,森下千里,ldp,23,安住淳,chudo,19,4
04_5,宮城県5区,100,53,0.53,小野寺五典,ldp,42,結城豊,jcp,7,35
04_6,宮城県6区,100,47,0.47,,,0,,,0,0
05_1,秋田県1区,100,55,0.55,冨樫博之,ldp,35,鈴木知,jcp,8,27
05_2,秋田県2区,100,43,0.43,福原淳嗣,ldp,29,緑川貴士,chudo,14,15
05_3,秋田県3区,100,51,0.51,御法川信英,ldp,37,村岡敏英,dpfp,14,23
06_1,山形県1区,100,48,0.48,原田和広,chudo,24,遠藤寛明,ldp,17,7
06_2,山形県2区,100,45,0.45,鈴木憲和,ldp,28,菊池大二郎,dpfp,14,14
06_3,山形県3区,100,55,0.55,加藤鮎子,ldp,38,喜多恒介,dpfp,8,30
07_1,福島県1区,100,66,0.66,金子恵美,chudo,33,西山尚利,ldp,23,10
07_2,福島県2区,100,55,0.55,玄葉光一郎,chudo,28,根本拓,ldp,16,12
07_3,福島県3区,100,58,0.58,小熊慎司,chudo,27,上杉謙太郎,ldp,19,8
07_4,福島県4区,100,55,0.55,坂本竜太郎,ldp,25,斎藤裕喜,chudo,17,8
07_5,福島県5区,100,65,0.65,,,0,,,0,0
08_1,茨城県1区,100,57,0.57,田所嘉徳,ldp,27,福島伸享,independent,18,9
08_2,茨城県2区,100,61,0.61,額賀福志郎,ldp,40,谷川祐一,dpfp,11,29
08_3,茨城県3区,100,62,0.62,葉梨康弘,ldp,37,梶岡博樹,chudo,10,27
08_4,茨城県4区,100,57,0.57,梶山弘志,ldp,47,吉田翔,jcp,10,37
08_5,茨城県5区,100,57,0.57,浅野哲,dpfp,34,鈴木拓海,ldp,23,11
08_6,茨城県6区,100,64,0.64,国光文乃,ldp,33,青山大人,independent,16,17
08_7,茨城県7区,100,60,0.6,永岡桂子,ldp,50,中村勇太,independent,10,40
09_1,栃木県1区,100,66,0.66,船田元,ldp,30,小池篤史,chudo,11,19
09_2,栃木県2区,100,54,0.54,五十嵐清,ldp,33,福田昭夫,chudo,16,17
09_3,栃木県3区,100,62,0.62,簗和生,ldp,54,伊賀央,chudo,5,49
09_4,栃木県4区,100,58,0.58,藤岡隆雄,chudo,24,石坂太,ldp,22,2
09_5,栃木県5区,100,53,0.53,茂木敏充,ldp,36,岡村恵子,jcp,8,28
10_1,群馬県1区,100,67,0.67,中曽根康隆,ldp,44,河村正剛,chudo,14,30
10_2,群馬県2区,100,56,0.56,井野俊郎,ldp,28,高橋保,jcp,8,20
10_3,群馬県3区,100,54,0.54,笹川博義,ldp,37,長谷川嘉一,chudo,17,20
10_4,群馬県4区,100,66,0.66,福田達夫,ldp,53,伊藤達也,jcp,6,47
10_5,群馬県5区,100,64,0.64,小渕優子,ldp,57,木暮智貴,sansei,7,50
11_1,埼玉県1区,100,57,0.57,村井英樹,ldp,23,武正公一,chudo,17,6
11_2,埼玉県2区,100,48,0.48,新藤義孝,ldp,18,細谷勇人,dpfp,13,5
11_3,埼玉県3区,100,55,0.55,黄川田仁志,ldp,29,竹内千春,chudo,14,15
11_4,埼玉県4区,100,53,0.53,穂坂泰,ldp,21,岸田光広,dpfp,12,9
11_5,埼玉県5区,100,58,0.58,枝野幸男,chudo,27,井原隆,ldp,19,8
11_6,埼玉県6区,100,64,0.64,大島敦,chudo,23,秋山もえ,jcp,13,10
11_7,埼玉県7区,100,53,0.53,小宮山泰子,chudo,28,中野英幸,ldp,25,3
11_8,埼玉県8区,100,60,0.6,柴山昌彦,ldp,33,市来伴子,chudo,17,16
11_9,埼玉県9区,100,59,0.59,大塚拓,ldp,31,杉村慎治,chudo,28,3
11_10,埼玉県10区,100,57,0.57,山口晋,ldp,35,坂本祐之輔,chudo,22,13
11_11,埼玉県11区,100,53,0.53,小泉龍司,ldp,23,島田誠,chudo,10,13
11_12,埼玉県12区,100,50,0.5,野中厚,ldp,26,森田俊和,chudo,24,2
11_13,埼玉県13区,100,56,0.56,三ツ林裕巳,ldp,22,橋本幹彦,dpfp,12,10
11_14,埼玉県14区,100,53,0.53,鈴木義弘,dpfp,19,藤田誠,ldp,15,4
11_15,埼玉県15区,100,49,0.49,田中良生,ldp,22,小山田経子,chudo,12,10
12_1,千葉県1区,100,48,0.48,門山宏哲,ldp,26,田嶋要,chudo,14,12
12_2,千葉県2区,100,62,0.62,小林鷹之,ldp,25,白石ちよ,jcp,22,3
12_3,千葉県3区,100,56,0.56,松野博一,ldp,19,岡島一正,chudo,18,1
12_4,千葉県4区,100,51,0.51,鹿嶋祐介,ldp,14,玉堀里衣,jcp,12,2
12_5,千葉県5区,100,60,0.6,英利アルフィヤ,ldp,24,小林修平,mirai,11,13
12_6,千葉県6区,100,53,0.53,渡辺博道,ldp,26,出羽幹子,sansei,8,18
12_7,千葉県7区,100,64,0.64,斎藤健,ldp,34,林田章裕,dpfp,19,15
12_8,千葉県8区,100,61,0.61,松本泉,ldp,22,本庄知史,chudo,17,5
12_9,千葉県9区,100,60,0.6,田沼隆志,ishin,17,奥野総一郎,chudo,16,1
12_10,千葉県10区,100,53,0.53,小池正昭,ldp,24,谷田川元,chudo,23,1
12_11,千葉県11区,100,57,0.57,森英介,ldp,26,多ケ谷亮,chudo,16,10
12_12,千葉県12区,100,64,0.64,浜田靖一,ldp,28,葛原茂,jcp,21,7
12_13,千葉県13区,100,61,0.61,松本尚,ldp,28,宮川伸,chudo,22,6
13_1,東京都1区,100,48,0.48,山田美樹,ldp,18,海江田万里,chudo,14,4
13_2,東京都2区,100,48,0.48,辻清人,ldp,9,鳩山紀一郎,dpfp,8,1
13_3,東京都3区,100,51,0.51,石原宏高,ldp,18,阿部祐美子,chudo,11,7
13_4,東京都4区,100,63,0.63,平将明,ldp,20,井戸正枝,dpfp,20,0
13_5,東京都5区,100,53,0.53,若宮健嗣,ldp,16,桑水流弓紀子,dpfp,14,2
13_6,東京都6区,100,55,0.55,畦元将吾,ldp,17,丸山勝己,dpfp,13,4
13_7,東京都7区,100,45,0.45,松尾明弘,chudo,11,峰島侑也,mirai,9,2
13_8,東京都8区,100,58,0.58,吉田晴美,chudo,14,森田一成,dpfp,13,1
13_9,東京都9区,100,46,0.46,菅原一秀,ldp,14,薬師寺道代,dpfp,14,0
13_10,東京都10区,100,57,0.57,鈴木隼人,ldp,17,鈴木庸介,chudo,14,3
13_11,東京都11区,100,48,0.48,下村博文,ldp,14,阿久津幸彦,chudo,8,6
13_12,東京都12区,100,47,0.47,阿部司,ishin,10,中原翔太,chudo,10,0
13_13,東京都13区,100,50,0.5,加地敏子,sansei,13,森洋介,dpfp,13,0
13_14,東京都14区,100,60,0.6,松島みどり,ldp,17,櫛渕万里,reiwa,16,1
13_15,東京都15区,100,55,0.55,酒井菜摘,chudo,16,鈴木佳奈,sansei,10,6
13_16,東京都16区,100,47,0.47,大西洋平,ldp,19,村上剛,sansei,12,7
13_17,東京都17区,100,50,0.5,平沢勝栄,ldp,14,杉浦慎一郎,sansei,9,5
13_18,東京都18区,100,60,0.6,福田かおる,ldp,21,松下玲子,chudo,12,9
13_19,東京都19区,100,59,0.59,松本洋平,ldp,21,末松義規,chudo,12,9
13_20,東京都20区,100,57,0.57,木原誠二,ldp,25,大西健太郎,dpfp,14,11
13_21,東京都21区,100,64,0.64,小田原潔,ldp,26,矢田一久,genzei,11,15
13_22,東京都22区,100,63,0.63,伊藤達也,ldp,30,山花郁夫,chudo,19,11
13_23,東京都23区,100,57,0.57,伊藤俊輔,chudo,17,池川友一,jcp,15,2
13_24,東京都24区,100,53,0.53,細屋椋,dpfp,15,萩生田光一,ldp,12,3
13_25,東京都25区,100,55,0.55,井上信治,ldp,19,宮崎太朗,ishin,16,3
14_1,神奈川県1区,100,54,0.54,浅川義治,ishin,23,篠原豪,chudo,18,5
14_2,神奈川県2区,100,52,0.52,新田章文,ldp,14,片山智絵,dpfp,12,2
14_3,神奈川県3区,100,55,0.55,中西健治,ldp,17,中村武人,chudo,12,5
14_4,神奈川県4区,100,57,0.57,永田磨梨奈,ldp,27,早稲田夕季,chudo,20,7
14_5,神奈川県5区,100,51,0.51,坂井学,ldp,21,山崎誠,chudo,15,6
14_6,神奈川県6区,100,60,0.6,青柳陽一郎,chudo,33,古川直季,ldp,27,6
14_7,神奈川県7区,100,54,0.54,鈴木馨祐,ldp,34,中谷一馬,chudo,20,14
14_8,神奈川県8区,100,54,0.54,三谷英弘,ldp,29,江田憲司,chudo,25,4
14_9,神奈川県9区,100,48,0.48,笠浩史,chudo,22,上原正裕,ldp,13,9
14_10,神奈川県10区,100,62,0.62,山口翔平,dpfp,18,田中和徳,ldp,16,2
14_11,神奈川県11区,100,47,0.47,小泉進次郎,ldp,20,為壮稔,jcp,16,4
14_12,神奈川県12区,100,57,0.57,星野剛士,ldp,27,阿部知子,chudo,17,10
14_13,神奈川県13区,100,55,0.55,丸田康一郎,ldp,25,石井匡,sansei,16,9
14_14,神奈川県14区,100,58,0.58,赤間二郎,ldp,23,中村圭,jcp,15,8
14_15,神奈川県15区,100,53,0.53,河野太郎,ldp,25,三好諒,reiwa,16,9
14_16,神奈川県16区,100,59,0.59,後藤祐一,chudo,32,佐藤主迪,ldp,27,5
14_17,神奈川県17区,100,45,0.45,牧島かれん,ldp,20,中村太一,dpfp,14,6
15_1,新潟県1区,100,45,0.45,内山航,ldp,14,西村智奈美,chudo,13,1
15_2,新潟県2区,100,48,0.48,国定勇人,ldp,19,金井典子,ishin,14,5
15_3,新潟県3区,100,51,0.51,斎藤洋明,ldp,21,黒岩宇洋,chudo,18,3
15_4,新潟県4区,100,46,0.46,鷲尾英一郎,ldp,20,米山隆一,chudo,11,9
15_5,新潟県5区,100,56,0.56,高鳥修一,ldp,28,梅谷守,chudo,21,7
15_6,新潟県6区,100,51,0.51,,,0,,,0,0
16_1,富山県1区,100,52,0.52,中田宏,ldp,31,山登志浩,chudo,9,22
16_2,富山県2区,100,52,0.52,上田英俊,ldp,35,越川康晴,chudo,17,18
16_3,富山県3区,100,51,0.51,橘慶一郎,ldp,27,山本圭太,dpfp,10,17
