district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_1,北海道1区,100,26,0.26,加藤貴弘,ldp,8,道下大樹,chudo,7,1
01_2,北海道2区,100,30,0.3,松木謙公,chudo,11,高橋祐介,ldp,8,3
01_3,北海道3区,100,38,0.38,荒井優,other,22,高木宏寿,ldp,12,10
01_4,北海道4区,100,32,0.32,大築紅葉,chudo,22,中村裕之,ldp,7,15
01_5,北海道5区,100,29,0.29,池田真紀,chudo,16,和田義明,ldp,13,3
01_6,北海道6区,100,31,0.31,西川将人,chudo,17,東国幹,ldp,10,7
01_7,北海道7区,100,45,0.45,鈴木貴子,ldp,31,篠田奈保子,chudo,14,17
01_8,北海道8区,100,28,0.28,向山淳,ldp,16,逢坂誠二,chudo,12,4
01_9,北海道9区,100,39,0.39,山岡達丸,chudo,19,松下英樹,ldp,11,8
01_10,北海道10区,100,47,0.47,神谷裕,chudo,26,渡辺孝一,ldp,21,5
01_11,北海道11区,100,44,0.44,中川紘一,ldp,25,石川香織,chudo,18,7
01_12,北海道12区,100,40,0.4,武部新,ldp,23,川原田英世,chudo,17,6
02_1,青森県1区,100,41,0.41,津島淳,ldp,21,升田世喜男,other,13,8
02_2,青森県2区,100,51,0.51,神田潤一,ldp,29,松尾和彦,chudo,14,15
02_3,青森県3区,100,41,0.41,岡田華子,chudo,18,木村次郎,ldp,15,3
03_1,岩手県1区,100,37,0.37,階猛,chudo,16,米内紘正,ldp,15,1
03_2,岩手県2区,100,55,0.55,鈴木俊一,ldp,36,佐々木真琴,dpfp,19,17
03_3,岩手県3区,100,53,0.53,小沢一郎,chudo,24,藤原崇,ldp,23,1
04_1,宮城県1区,100,44,0.44,岡本章子,chudo,19,土井亨,ldp,14,5
04_2,宮城県2区,100,42,0.42,渡辺勝幸,ldp,16,鎌田さゆり,chudo,12,4
04_3,宮城県3区,100,47,0.47,西村明宏,ldp,25,柳沢剛,chudo,15,10
04_4,宮城県4区,100,50,0.5,森下千里,ldp,29,安住淳,chudo,16,13
04_5,宮城県5区,100,53,0.53,小野寺五典,ldp,32,境恒春,chudo,17,15
05_1,秋田県1区,100,34,0.34,冨樫博之,ldp,12,早川周作,ldp,6,6
05_2,秋田県2区,100,42,0.42,福原淳嗣,ldp,24,緑川貴士,chudo,18,6
05_3,秋田県3区,100,46,0.46,御法川信英,ldp,30,村岡敏英,dpfp,16,14
06_1,山形県1区,100,32,0.32,遠藤寛明,ldp,18,原田和広,chudo,12,6
06_2,山形県2区,100,37,0.37,鈴木憲和,ldp,24,菊池大二郎,dpfp,9,15
06_3,山形県3区,100,49,0.49,加藤鮎子,ldp,25,喜多恒介,dpfp,11,14
07_1,福島県1区,100,50,0.5,西山尚利,ldp,27,金子恵美,chudo,19,8
07_2,福島県2区,100,53,0.53,根本拓,ldp,28,玄葉光一郎,chudo,18,10
07_3,福島県3区,100,54,0.54,上杉謙太郎,ldp,26,小熊慎司,chudo,23,3
07_4,福島県4区,100,48,0.48,坂本竜太郎,ldp,19,斎藤裕喜,chudo,14,5
08_1,茨城県1区,100,55,0.55,田所嘉徳,ldp,26,福島伸享,independent,19,7
08_2,茨城県2区,100,65,0.65,額賀福志郎,ldp,31,小沼巧,chudo,20,11
08_3,茨城県3区,100,63,0.63,葉梨康弘,ldp,38,梶岡博樹,chudo,24,14
08_4,茨城県4区,100,55,0.55,梶山弘志,ldp,47,吉田翔,jcp,8,39
08_5,茨城県5区,100,61,0.61,鈴木拓海,ldp,34,浅野哲,dpfp,27,7
08_6,茨城県6区,100,64,0.64,国光文乃,ldp,30,青山大人,independent,24,6
08_7,茨城県7区,100,71,0.71,永岡桂子,ldp,42,中村勇太,independent,29,13
09_1,栃木県1区,100,57,0.57,船田元,ldp,31,小池篤史,chudo,11,20
09_2,栃木県2区,100,48,0.48,五十嵐清,ldp,28,福田昭夫,chudo,14,14
09_3,栃木県3区,100,71,0.71,簗和生,ldp,42,伊賀央,chudo,17,25
09_4,栃木県4区,100,59,0.59,石坂太,ldp,32,藤岡隆雄,chudo,20,12
09_5,栃木県5区,100,65,0.65,茂木敏充,chudo,41,寺田和史,dpfp,17,24
10_1,群馬県1区,100,56,0.56,中曽根康隆,ldp,33,河村正剛,chudo,18,15
10_2,群馬県2区,100,53,0.53,井野俊郎,ldp,28,原和隆,dpfp,16,12
10_3,群馬県3区,100,45,0.45,笹川博義,ldp,27,長谷川嘉一,chudo,18,9
10_4,群馬県4区,100,56,0.56,福田達夫,ldp,38,山田博規,chudo,15,23
10_5,群馬県5区,100,51,0.51,小渕優子,ldp,45,木暮智貴,sansei,6,39
11_1,埼玉県1区,100,45,0.45,村井英樹,ldp,16,武正公一,chudo,16,0
11_2,埼玉県2区,100,60,0.6,新藤義孝,ldp,27,細谷勇人,dpfp,19,8
