district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_11,北海道11区,100,36,0.36,石川香織,chudo,19,中川紘一,ldp,15,4
05_1,秋田県1区,100,47,0.47,冨樫博之,ldp,23,早川周作,chudo,8,15
13_1,東京都1区,100,50,0.5,海江田万里,chudo,17,春山明日香,ishin,14,3
14_1,神奈川県1区,100,48,0.48,篠原豪,chudo,21,浅川義治,ishin,14,7
23_1,愛知県1区,100,60,0.6,吉田統彦,chudo,23,河村たかし,genzei,19,4
26_1,京都府1区,100,47,0.47,平竹耕三,chudo,15,勝目康,ldp,14,1
27_1,大阪府1区,100,46,0.46,井上英孝,ishin,25,竹内祥倫,jcp,8,17
32_1,島根県1区,100,58,0.58,高階恵美子,ldp,38,亀井亜紀子,chudo,14,24
40_1,福岡県1区,100,53,0.53,井上貴博,ldp,17,丸尾圭祐,chudo,15,2
47_1,沖縄県1区,100,54,0.54,国場幸之助,ldp,22,赤嶺政賢,jcp,15,7
