district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
01_11,北海道11区,100,44,0.44,石川香織,other,24,中川紘一,ldp,18,6
05_1,秋田県1区,100,45,0.45,冨樫博之,ldp,23,木村佐知子,dpfp,8,15
13_1,東京都1区,100,49,0.49,海江田万里,chudo,16,山田美樹,ldp,13,3
14_1,神奈川県1区,100,44,0.44,篠原豪,chudo,23,丸尾南都子,ldp,12,11
23_1,愛知県1区,100,46,0.46,吉田統彦,chudo,18,熊田裕通,ldp,16,2
26_1,京都府1区,100,53,0.53,勝目康,ldp,18,佐々木隆吏,ishin,11,7
27_1,大阪府1区,100,49,0.49,井上英孝,ishin,22,竹内祥倫,jcp,10,12
32_1,島根県1区,100,59,0.59,高階恵美子,ldp,30,亀井亜紀子,chudo,23,7
40_1,福岡県1区,100,44,0.44,井上貴博,ldp,17,丸尾圭祐,chudo,14,3
47_1,沖縄県1区,100,58,0.58,国場幸之助,ldp,24,赤嶺政賢,jcp,15,9
